625.874666,275.5732776,171.23328,51.97723525,276.6153154,279.5320751,514.760811,14.40679888,636.3682071,32.07952158,59.78080775,707.8372143,21.11223844,600.0187315,647.3119148,432.3201657,353.2149355,318.6868328,39.33053352,29.88381282,510.0884019,82.35784581,447.5555838,125.7001396,11.26891555,384.1969526,92.23383391,242.3192782,78.28189271,351.7140417,41.06748131,172.5949443,459.4612493,464.4498391,284.8534376,59.6023961,189.4392443,30.97731383,237.5951971,10.96468403,58.79909186,237.0770053,90.56018482,50.62591045,84.70402929,69.47868266,68.29350495,122.5142633,340.5789444,66.5670079,558.2583674,46.66061933,68.1783935,192.5564418,33.28478601,74.31021288,98.91827626,37.81903071,94.10209772,108.2472336,109.4302757,41.9546247,439.2455923,4.529297557,72.79336231,245.7812684,158.9063767,357.2298846,486.8154122,689.4599379,73.02047237,110.5680871,42.55080074,103.5406823,32.90888365,47.84490893,-15.27473655,126.1446253,29.66425172,83.67863122,96.760369,85.04726056,62.38023219,264.4559108,36.95688012,91.19029712,2.69165499,6.013515289,33.12768312,330.1978598,22.47766626,11.14083424,41.50489746,238.6426197,345.2386768,81.91308829,112.5822949,124.0005628,51.76735662,147.4507377,86.42821155,378.1422691,51.27473674,32.39142085,210.0231213,324.101016,136.6979631,13.00696719,71.72572886,189.7375191,744.1699369,355.8145687,36.98982211,280.1076447,293.6272531,66.90028828,59.25261092,251.9972962,32.15385405,-0.504920717,435.6681312,200.9439463,352.6945942,15.47641327,423.9175297,82.88608239,880.2969301,234.6827296,123.1902061,630.5850921,57.39128291,37.59745339,57.22484022,40.55213735,161.0147082,660.4381638,95.61430741,8.657912891,-46.70478822,311.7783046,-14.67635093,78.58239775,64.62260658,685.3874435,62.89831224,171.879971,426.9094034,-29.56601199,38.67496603,214.9615895,29.99953807,76.8539322,23.65015494,2.385933439,169.323468,-12.54201958,122.4165071,62.70011346,217.1398458,204.9755877,-9.135290612,41.49599306,583.5209967,-21.56355979,61.07619035,76.77567571,400.6413465,131.8723968,71.79221588,364.6505628,242.2367588,41.02016863,91.28037052,63.91198976,383.4689643,436.0330974,39.20631,49.00688503,79.57575832,-24.21872686,92.31781397,26.71178081,795.9638037,346.5045409,598.2556545,-6.156297135,97.91640099,-12.70691437,-15.56264761,182.8421563,118.2997134,529.4914319,40.39805182,622.292522,29.21420573,-17.35723226,37.27081379,578.8361225,144.9725596,-48.59243103,129.5471275,303.8233686,24.90234773,137.5919606,262.4473815,61.1261441,88.58230978,104.6739305,465.2335202,64.86410672,50.6732825,90.46035554,259.4918657,48.99469943,39.15900966,39.39094573,-0.795109578,2.258976331,-19.40686289,285.2218493,337.4782518,54.5146259,-19.92806711,29.01609064,27.88365594,50.77915042,36.02268169,73.21373823,430.3300342,295.7196762,125.4158742,69.69733908,56.9564773,27.26081611,318.816842,43.39147474,68.33837402,-3.383671182,298.4147945,45.6014476,141.5053019,-16.16315221,84.54498679,112.3169869,14.81770089,101.25916,140.9666125,111.4493465,543.5094416,78.41444172,52.40976396,68.04341947,-43.8979596,58.43223533,51.67046445,27.60127544,-16.74454979,268.4218825,137.4726963,-2.990527878,30.51920089,712.7266867,597.0731553,184.1312391,-56.58099178,334.1494502,464.429095,212.1291527,217.8140098,74.68061966,107.8937185,221.425356,194.3177208,465.8479358,66.40825322,43.84752295,148.6619686,549.842615,101.3691786,252.8366119,13.4367175,221.8643874,68.68826751,74.42653828,415.9742874,144.662651,5.504938456,425.9612288,68.17169084,-77.87089205,2.423663804,-8.487721118,134.2337633,652.4645211,567.6562677,57.47197719,226.9458698,593.2067682,383.695739,-31.68672268,453.6513606,27.4682891,83.23674101,10.07320368,4.712169691,129.7860002,316.428496,116.3224695,189.0129002,385.3924078,-23.72969885,41.61935333,497.2029451,804.0688402,216.7901431,94.95397678,182.8270841,238.256693,53.30536515,459.0403413,7.202181857,178.6119813,786.9213625,37.78988317,28.50084157,251.6960273,43.49286443,65.26104484,130.1549673,80.84356208,25.02389448,40.40320632,137.4705534,6.67058556,703.3492735,-1.930427754,-15.6690713,336.4733504,331.7101067,152.0543581,4.506465038,36.14339548,167.269275,11.59210808,67.98735096,843.5699004,187.5595179,245.208254,123.3314828,123.203776,377.0496393,281.0711774,154.8161553,64.53971164,72.56283284,22.74202763,27.19079305,151.6855544,-17.86449241,145.4426757,500.550682,70.77312829,-11.46900783,90.18135356,485.8489455,258.4356741,32.38287217,324.1037001,298.6448382,275.4132313,182.8878903,192.2204012,58.88125583,65.33195807,60.94749338,171.172999,270.0918496,-7.343130361,355.9995179,130.1134827,10.60005702,80.23987345,69.95440034,186.6576538,-14.80696562,126.4031972,586.238963,267.8649712,131.891809,610.6260016,339.127737,249.3475216,244.8140311,40.94660032,4.446117589,61.61297497,565.7767941,-19.9349321,127.1298029,669.6578369,262.3751745,340.5713709,179.6478188,201.4238296,40.25202035,44.5239831,24.80106612,676.8347337,16.76866061,57.85705572,166.2853092,62.38450438,166.517291,53.83332022,179.8020825,103.0932051,9.615831476,251.7903496,90.54191213,161.7842574,37.78591749,69.58325983,68.84160275,298.6513928,109.6797264,1.879301052,370.9054652,327.2331983,654.0212468,143.5003944,21.39243676,98.8541075,59.30255932,216.5966103,67.07873656,148.3794771,62.80261078,-8.075524819,287.0815868,87.66800257,135.2933127,60.41565596,42.35411871,77.49083431,81.61429955,54.85690376,710.8779388,370.7005756,139.6997519,117.0836676,249.1331752,153.6136405,544.4122032,-20.07204016,102.6189824,174.9082164,126.8486547,686.2436434,94.05806298,131.8766231,456.2432566,84.74452269,299.2907674,332.5173786,235.6480635,367.2743128,143.5326168,33.98884087,629.7534155,486.6156536,114.8041754,115.9169555,-22.6456216,318.8522648,54.58236379,-10.6982423,190.2074753,295.4807507,46.62391383,829.4122777,74.01620172,6.189406151,135.0636904,-13.06565349,31.68301691,171.950412,150.0033559,67.07644793,-24.67839755,9.067652335,250.8583788,61.28353547,25.62205585,292.7566692,-35.82879103,183.6402155,145.3337185,177.3759109,140.5027629,516.9215865,101.4149901,94.78886055,103.4261406,383.0871305,355.0003014,144.5302404,183.4605771,311.0753615,294.3299792,35.6832655,164.9028569,46.86791842,41.77970657,479.4321657,708.9129088,25.31167241,528.9844856,-61.05801316,44.58799429,-4.410529588,729.3267142,2.709370654,39.53709244,103.7687387,31.03039528,160.3021303,317.2485088,4.135952346,332.1157404,449.4881339,90.97001659,46.39312166,194.2007313,68.02818015,496.5192314,45.41980305,28.96274754,-4.380321958,48.07533092,57.76852079,62.97736281,325.9010845,22.01140571,439.0916691,346.2017957,183.9231431,79.50795577,104.3584409,136.0902029,437.4744538,109.2549515,234.8167517,-13.99978833,78.93459133,77.71659414,11.97195583,303.9147589,210.1078249,-39.80898643,17.02619017,-8.008041117,99.5755787,61.04765994,358.9906016,25.09275444,66.45445879,22.98803077,32.63784165,-50.98647032,125.3307342,93.65568243,32.58886135,73.58792361,111.1785893,5.240503474,78.60478089,2.648054898,576.285998,525.5068261,220.828647,496.2458186,60.28344561,592.3978431,210.302562,-5.31455989,306.2896215,44.35926779,355.5222747,55.38841297,385.203895,47.18996361,349.6424204,96.86361623,32.86635358,-2.324554278,21.38028589,43.43243086,-5.955864309,57.12718849,462.6693178,198.1185522,143.6125762,-14.3675852,164.9286865,173.7907329,-1.217180662,199.705523,70.53103414,157.6728073,149.5121502,57.72114542,92.23785847,47.85429306,97.41086223,636.5396157,39.21157434,95.57254486,46.24808292,-10.28746673,186.4728554,76.71202285,74.57882998,11.12179018,73.49629056,3.360118324,55.58006064,48.74258823,118.0708436,420.7844891,-30.58363843,127.6185356,306.7580409,120.7413873,53.89953471,430.2924287,18.11329231,73.38160501,46.3560364,41.20694699,77.48967797,262.8914629,35.4814694,161.5788127,142.7026497,161.347866,226.9506302,7.605989819,199.3150556,613.5024622,295.3750464,197.4397861,67.6745542,73.69929989,103.5353552,110.2900126,14.68491769,94.43225988,469.1864141,615.460949,31.80273878,29.08105937,121.3305311,454.0856783,579.7498901,-40.32099416,209.9893304,242.8676828,70.48019853,211.1952652,26.12488388,364.2585624,61.57883148,538.7992971,64.50498856,195.2845854,11.87515217,-3.712719586,11.74029752,148.1071391,37.3990457,312.818156,54.72439842,195.1157916,223.7463114,24.73006951,70.06013084,11.03921368,286.0494857,3.908076062,116.6969655,47.53069885,253.9917767,-23.3896538,91.71393973,340.7218798,418.6804073,98.96408793,-12.5729377,324.7884531,55.18111765,243.2003965,0.677238203,81.80583106,204.1282367,166.4275404,104.9649795,53.28646425,59.88703797,138.5952405,170.429045,104.0609196,-5.068791772,95.41491726,429.7761918,101.371965,297.4659191,84.89748202,-7.26697489,127.4157043,53.10453094,274.8697824,139.3187034,190.0219046,241.9708977,92.47652685,340.770065,169.1128284,10.54080154,123.6021825,140.9113579,455.0547151,9.528043318,0.177570674,42.51006887,32.90687267,257.7221544,-17.93365199,185.0702337,68.88843339,155.1329415,123.6059162,470.7106827,274.1191078,658.1198397,467.9083231,71.79983541,431.4186258,98.05326906,38.02807006,72.97843465,45.01536422,221.6728884,152.2619814,134.7456807,39.14127246,112.9920477,18.86478967,457.4251099,661.4877216,301.5854603,49.77072103,-30.58636802,529.2770677,368.8580811,92.16492047,141.1541381,616.9939453,12.77870201,588.7338506,15.02843119,195.8774281,29.57529869,53.51541082,99.54150264,31.89755506,130.8081647,16.75063729,83.06275163,57.47682861,34.99199644,72.36460053,412.4811199,82.07580474,-30.33527496,281.0013396,248.9551002,272.3866388,0.036219109,38.33663687,130.173808,269.9132164,17.29877064,90.47933049,591.1257043,123.6782141,195.1652174,270.9916993,290.623876,189.1803947,21.42264837,2.340253421,164.0116394,23.73250111,445.4455516,399.2814874,-38.80311734,704.1008411,471.0380189,71.42624837,128.6274441,42.54599008,47.41948569,127.6256535,289.2664797,36.4912184,56.59223266,18.97862575,138.2972652,346.4211232,155.9375677,243.5850309,34.49809237,170.3631823,259.3274021,101.4696902,193.2769082,393.3154237,20.98587377,126.6068815,405.1421623,230.6071861,359.1138366,-3.253948127,296.6792986,-5.07725495,1.984904251,578.4817142,298.8191995,303.5149407,668.2386685,172.9079448,93.95112029,706.1081736,135.9214146,233.2216096,111.116077,-24.07793588,317.6536039,94.9485305,14.42460622,119.5733692,65.14965857,85.60795915,303.0317724,172.9536187,114.3944583,291.4632553,634.2270185,258.0499381,377.9396387,242.5413451,-8.835886227,252.0814844,125.8618355,395.3918337,354.4236275,46.47178086,98.65400786,43.5057572,37.81017946,37.12347117,74.52791101,83.12548756,610.6216834,349.3907587,82.31230655,6.973246458,-24.48968654,21.66470294,42.42973936,599.8684172,134.1488468,119.2346426,72.23331158,41.03806959,93.27525236,259.4861616,60.25213404,14.72529081,28.49994093,41.54465502,129.6937551,297.9947873,33.68755107,83.66543409,373.7465876,54.14535047,59.06112082,56.05188808,42.56100683,98.14840313,144.149274,138.5097374,602.1538049,355.1617921,331.7919769,20.94574724,200.5517942,110.9617454,11.71988411,126.6348879,508.1795345,285.5870217,62.68986678,-21.77146924,266.5210613,679.8698715,72.05678342,399.4703807,297.9883048,167.4396182,19.56633953,56.85445102,-9.027555835,52.6784764,108.3517578,0.778621541,40.26373331,38.6746267,49.73875213,56.47540038,308.3827702,122.8783935,24.38682331,40.94074742,304.7323029,27.34806764,106.8449271,127.1324074,230.9505328,343.6089043,193.4310965,22.10380136,250.1006613,289.9046407,71.16352304,60.6705932,228.0707843,29.84773118,9.594078686,80.46291936,200.8490392,58.61065921,139.0850301,295.4547014,111.4547132,162.4292287,64.76473888,205.9211339,130.6714207,41.12371031,122.0649072,104.8265888,122.3072125,27.43367394,489.6220135,463.0920978,55.21495616,4.235400013,-45.47665258,21.40711144,107.8327762,312.0695854,70.50535777,46.95411497,173.6530558,116.3342599,80.39537101,113.6522783,93.73388806,18.35624127,403.5541258,177.0215392,487.325869,26.14035794,135.8088474,32.01756348,724.5804943,767.3879567,109.1891626,36.96993579,267.0418877,119.9689149,403.5056573,412.1335305,240.0402916,348.0483671,27.37893448,239.8500071,53.39028105,173.7425463,182.3149,129.2179932,164.5570494,142.8327463,130.0699474,129.8478635,130.4743516,163.6401252,129.6964168,302.1814206,320.5946157,302.655097,301.0489572,242.9937551,128.9095554,179.5521819,136.6705819,327.0552885,539.2032464,132.0604898,181.4617225,148.4549195,189.8577951,147.6935676,546.1339476,166.6775001,389.8824339,262.3177326,165.8439538,137.059895,219.2407094,264.9215792,524.7846233,418.7659771,98.39281496,45.29590823,80.63496438,58.91066133,46.14786236,45.92577853,46.55226664,79.71804016,45.77433184,218.2593356,236.6725307,218.733012,217.1268722,159.0716701,44.98747037,95.63009691,52.74849687,243.1332035,455.2811614,48.13840481,97.53963751,64.53283448,105.9357101,63.77148257,462.2118625,82.75541506,305.9603489,178.3956476,81.92186875,53.13780999,135.3186244,180.9994942,440.8625383,334.8438921,53.86826193,89.20731808,67.48301504,54.72021606,54.49813223,55.12462035,88.29039386,54.34668554,226.8316893,245.2448844,227.3053657,225.6992259,167.6440238,53.55982408,104.2024506,61.32085058,251.7055572,463.8535151,56.71075852,106.1119912,73.10518818,114.5080638,72.34383627,470.7842163,91.32776876,314.5327026,186.9680013,90.49422245,61.71016369,143.8909781,189.5718479,449.434892,343.4162458,36.11041135,14.38610831,1.623309334,1.401225502,2.027713618,35.19348713,1.249778812,173.7347825,192.1479776,174.2084589,172.6023192,114.5471171,0.462917347,51.10554389,8.223943846,198.6086505,410.7566084,3.613851787,53.01508449,20.00828145,61.41115703,19.24692954,417.6873095,38.23086203,261.4357959,133.8710945,37.39731572,8.613256964,90.79407139,136.4749412,396.3379853,290.319339,49.72516445,36.96236548,36.74028165,37.36676976,70.53254328,36.58883496,209.0738387,227.4870338,209.5475151,207.9413753,149.8861732,35.80197349,86.44460003,43.56299999,233.9477066,446.0956645,38.95290793,88.35414064,55.3473376,96.75021318,54.58598569,453.0263657,73.56991818,296.774852,169.2101507,72.73637187,43.95231311,126.1331275,171.8139973,431.6770414,325.6583952,15.23806243,15.0159786,15.64246672,48.80824023,14.86453191,187.3495356,205.7627307,187.823212,186.2170723,128.1618702,14.07767045,64.72029699,21.83869695,212.2234036,424.3713615,17.22860489,66.62983759,33.62303455,75.02591013,32.86168264,431.3020626,51.84561513,275.050549,147.4858476,51.01206882,22.22801006,104.4088245,150.0896943,409.9527384,303.9340921,2.25317963,2.879667746,36.04544126,2.10173294,174.5867367,192.9999318,175.0604131,173.4542733,115.3990712,1.314871475,51.95749801,9.075897974,199.4606046,411.6085625,4.465805915,53.86703862,20.86023558,62.26311116,20.09888367,418.5392637,39.08281616,262.28775,134.7230487,38.24926985,9.465211092,91.64602552,137.3268953,397.1899394,291.1712932,2.657583915,35.82335743,1.879649108,174.3646528,192.7778479,174.8383292,173.2321895,115.1769874,1.092787643,51.73541418,8.853814143,199.2385208,411.3864787,4.243722084,53.64495479,20.63815175,62.04102733,19.87679984,418.3171798,38.86073233,262.0656662,134.5009648,38.02718602,9.24312726,91.42394169,137.1048115,396.9678556,290.9492093,36.44984555,2.506137225,174.9911409,193.4043361,175.4648173,173.8586776,115.8034755,1.71927576,52.3619023,9.480302259,199.8650089,412.0129668,4.8702102,54.2714429,21.26463987,62.66751544,20.50328795,418.9436679,39.48722044,262.6921543,135.127453,38.65367414,9.869615377,92.0504298,137.7312996,397.5943437,291.5756975,35.67191074,208.1569145,226.5701096,208.6305909,207.0244511,148.969249,34.88504928,85.52767581,42.64607577,233.0307824,445.1787403,38.03598372,87.43721642,54.43041338,95.83328896,53.66906147,452.1094415,72.65299396,295.8579278,168.2932265,71.81944765,43.03538889,125.2162033,170.8970731,430.7601172,324.741471,174.2132061,192.6264013,174.6868825,173.0807428,115.0255407,0.941340954,51.58396749,8.702367453,199.0870741,411.235032,4.092275394,53.4935081,20.48670506,61.88958064,19.72535315,418.1657331,38.70928564,261.9142195,134.3495181,37.87573933,9.091680571,91.272495,136.9533648,396.8164089,290.7977627,365.111405,347.1718863,345.5657465,287.5105444,173.4263447,224.0689712,181.1873712,371.5720778,583.7200357,176.5772791,225.9785118,192.9717088,234.3745844,192.2103569,590.6507369,211.1942894,434.3992232,306.8345219,210.3607431,181.5766843,263.7574987,309.4383685,569.3014126,463.2827664,365.5850814,363.9789416,305.9237395,191.8395398,242.4821663,199.6005663,389.9852729,602.1332308,194.9904742,244.3917069,211.3849039,252.7877795,210.623552,609.063932,229.6074845,452.8124183,325.247717,228.7739382,199.9898794,282.1706938,327.8515636,587.7146077,481.6959615,346.0394229,287.9842208,173.9000211,224.5426476,181.6610476,372.0457542,584.1937121,177.0509555,226.4521882,193.4453852,234.8482608,192.6840333,591.1244132,211.6679658,434.8728996,307.3081983,210.8344194,182.0503607,264.2311751,309.9120449,569.775089,463.7564428,286.378081,172.2938813,222.9365078,180.0549078,370.4396144,582.5875724,175.4448157,224.8460484,191.8392454,233.242121,191.0778935,589.5182735,210.061826,433.2667598,305.7020585,209.2282797,180.4442209,262.6250353,308.3059051,568.1689492,462.150303,114.2386792,164.8813058,121.9997057,312.3844123,524.5323703,117.3896137,166.7908464,133.7840433,175.1869189,133.0226914,531.4630714,152.0066239,375.2115578,247.6468564,151.1730776,122.3890188,204.5698333,250.2507031,510.1137471,404.0951009,50.79710603,7.915505988,198.3002126,410.4481705,3.305413929,52.70664663,19.69984359,61.10271917,18.93849168,417.3788717,37.92242417,261.127358,133.5626567,37.08887786,8.304819105,90.48563353,136.1665033,396.0295474,290.0109012,58.55813253,248.9428392,461.0907971,53.94804047,103.3492732,70.34247013,111.7453457,69.58111822,468.0214982,88.56505071,311.7699846,184.2052832,87.7315044,58.94744564,141.1282601,186.8091299,446.672174,340.6535277,206.0612391,418.209197,11.06644043,60.46767313,27.46087009,68.86374567,26.69951818,425.1398982,45.68345067,268.8883845,141.3236832,44.84990436,16.0658456,98.24666003,143.9275298,403.7905739,297.7719277,608.5939037,201.4511471,250.8523798,217.8455767,259.2484523,217.0842248,615.5246048,236.0681573,459.2730912,331.7083898,235.234611,206.4505522,288.6313667,334.3122365,594.1752805,488.1566343,413.599105,463.0003377,429.9935346,471.3964102,429.2321827,827.6725627,448.2161152,671.4210491,543.8563477,447.3825689,418.5985102,500.7793246,546.4601944,806.3232385,700.3045922,55.85758107,22.85077803,64.25365361,22.08942612,420.5298061,41.07335861,264.2782925,136.7135911,40.2398123,11.45575355,93.63656797,139.3174378,399.1804819,293.1618356,72.25201074,113.6548863,71.49065883,469.9310388,90.47459131,313.6795252,186.1148238,89.64104501,60.85698625,143.0378007,188.7186705,448.5817146,342.5630683,80.64808328,38.48385579,436.9242358,57.46778828,280.6727221,153.1080208,56.63424197,27.85018321,110.0309976,155.7118674,415.5749115,309.5562653,79.88673136,478.3271113,98.87066385,322.0755977,194.5108964,98.03711755,69.25305879,151.4338732,197.114743,456.9777871,350.9591409,436.1628839,56.70643637,279.9113702,152.3466689,55.87289006,27.0888313,109.2696457,154.9505155,414.8135596,308.7949134,455.1468163,678.3517502,550.7870489,454.31327,425.5292113,507.7100257,553.3908955,813.2539396,707.2352934,298.8953027,171.3306014,74.85682255,46.07276379,128.2535782,173.934448,433.7974921,327.7788459,394.5355352,298.0617564,269.2776977,351.4585121,397.1393819,657.002426,550.9837797,170.4970551,141.7129963,223.8938107,269.5746805,529.4377246,423.4190784,45.23921748,127.4200319,173.1009017,432.9639458,326.9452996,98.63597315,144.3168429,404.179887,298.1612408,226.4976574,486.3607015,380.3420552,532.0415713,426.022925,685.8859691
