2.930764441,2.615736778,2.055100525,3.448655598,2.591835703,1.752566385,1.752566385,2.43824069,1.729255151
2.954367494,2.626860538,2.069365468,3.48528211,2.614291322,1.757594005,1.757594005,2.448925569,1.753469643
2.977685723,2.63802367,2.084761562,3.52145883,2.637864727,1.763857729,1.763857729,2.45915899,1.777705222
3.000724531,2.649216842,2.101458951,3.557155494,2.662565126,1.771889319,1.771889319,2.468966734,1.801935124
3.023489177,2.660430178,2.119648133,3.592341802,2.688356839,1.781984231,1.781984231,2.478423152,1.826132515
3.045985447,2.67165162,2.139448896,3.62698718,2.715193346,1.794411225,1.794411225,2.487661314,1.850270358
3.068219708,2.682868566,2.160783406,3.661060687,2.742971642,1.809439062,1.809439062,2.496824928,1.874321574
3.09020176,2.694068414,2.1835418,3.694531456,2.771569095,1.827336388,1.827336388,2.506069813,1.898259074
3.111944774,2.705238564,2.207619913,3.727373453,2.800869421,1.848256426,1.848256426,2.515551534,1.922056065
3.133460178,2.716367744,2.232914951,3.759567552,2.830774665,1.872020379,1.872020379,2.525422165,1.945685934
3.15475723,2.727450018,2.259322173,3.791095164,2.861190147,1.898390116,1.898390116,2.535833672,1.969120812
3.175856271,2.738480779,2.286736071,3.821937842,2.892021456,1.927127508,1.927127508,2.546939461,1.99233251
3.196795069,2.74945542,2.315053259,3.852077365,2.923174597,1.95799442,1.95799442,2.558892846,2.015299357
3.217615574,2.760369337,2.344172541,3.881495565,2.954555626,1.990788938,1.990788938,2.571845011,2.038004395
3.238364943,2.771217632,2.374011606,3.910176925,2.986070941,2.025469006,2.025469006,2.585947942,2.060437035
3.259089274,2.781994255,2.404510352,3.938110382,3.017627231,2.06203669,2.06203669,2.601365061,2.082589563
3.279830607,2.792692863,2.435594984,3.965285306,3.049131005,2.100474651,2.100474651,2.618265976,2.104452951
3.300634012,2.803307116,2.467163449,3.991691597,3.080487259,2.140399698,2.140399698,2.636830689,2.126017651
3.321555929,2.813830671,2.499112097,4.017320119,3.111600267,2.181369116,2.181369116,2.65724516,2.147274123
3.342642136,2.82425709,2.531341997,4.042161841,3.142372273,2.223235361,2.223235361,2.679678343,2.168213167
3.363886903,2.834579538,2.563746212,4.066207719,3.172697402,2.265866489,2.265866489,2.704278288,2.188826948
3.385260464,2.844791082,2.596171457,4.089448679,3.202467782,2.309130556,2.309130556,2.730997225,2.209106222
3.406675667,2.854884792,2.62844977,4.111875641,3.231579793,2.352895617,2.352895617,2.759536615,2.229036183
3.428028711,2.864853735,2.660416241,4.133479127,3.259938742,2.397012388,2.397012388,2.789583016,2.248589906
3.449227345,2.874691669,2.691907171,4.1542488,3.287450956,2.441138788,2.441138788,2.820825841,2.267712468
3.470183698,2.884395118,2.722751844,4.174174192,3.314019725,2.485053758,2.485053758,2.852954246,2.286345913
3.49080699,2.893961297,2.752774089,4.193240665,3.339544819,2.529609188,2.529609188,2.885655964,2.30443505
3.511004985,2.903387418,2.781817122,4.211423781,3.363928939,2.57582142,2.57582142,2.918618691,2.321924616
3.530686004,2.912670698,2.80975043,4.228697699,3.387111092,2.623777129,2.623777129,2.951530843,2.33875867
3.549758762,2.921798315,2.836489611,4.245036821,3.409053708,2.673170217,2.673170217,2.984080753,2.354881333
3.56813241,2.930717313,2.862044436,4.260416187,3.429720257,2.72369319,2.72369319,3.015955372,2.370236894
3.585716354,2.939364701,2.886413848,4.274810931,3.449077833,2.775038554,2.775038554,3.046841729,2.384769619
3.602417971,2.947677487,2.909516462,4.288196186,3.467094793,2.826898816,2.826898816,3.076431393,2.39842373
3.618143013,2.95559268,2.931248094,4.300547078,3.483739171,2.878955654,2.878955654,3.104416987,2.41114346
3.632811786,2.963046557,2.951473823,4.311838727,3.498978081,2.930446459,2.930446459,3.130475897,2.422873049
3.646362907,2.969972469,2.970048133,4.32204606,3.512778469,2.980017537,2.980017537,3.15427835,2.433556739
3.658742421,2.976303035,2.986832927,4.331143398,3.525107051,3.02627508,3.02627508,3.175569975,2.443138766
3.669905946,2.981970875,3.001694327,4.33910495,3.535930188,3.068063665,3.068063665,3.194171375,2.451563358
3.679787697,2.986908607,3.014494055,4.345905653,3.54521394,3.10479721,3.10479721,3.209967825,2.458774921
3.688278699,2.99104885,3.025089979,4.351522887,3.552919482,3.135972766,3.135972766,3.222928376,2.464719391
3.695262588,2.994324225,3.033359483,4.355934537,3.559003763,3.161087393,3.161087393,3.233033262,2.469343459
3.700617065,2.996667349,3.039209291,4.35911849,3.563423595,3.179638151,3.179638151,3.240272678,2.472593856
3.704218937,2.998010842,3.042548523,4.361052632,3.566135789,3.191138257,3.191138257,3.244637942,2.47441733
3.70594501,2.998287323,3.043286299,4.36171485,3.567097155,3.195213939,3.195213939,3.246120372,2.474760628
